"","system.index","NDWI","NDWI_1","NDWI_10","NDWI_11","NDWI_12","NDWI_13","NDWI_14","NDWI_15","NDWI_16","NDWI_17","NDWI_18","NDWI_19","NDWI_2","NDWI_20","NDWI_21","NDWI_22","NDWI_23","NDWI_24","NDWI_25","NDWI_26","NDWI_27","NDWI_28","NDWI_29","NDWI_3","NDWI_30","NDWI_31","NDWI_32","NDWI_4","NDWI_5","NDWI_6","NDWI_7","NDWI_8","NDWI_9",".geo","CID","class"
"392","0000000000000000008e_0",-0.30427048,-0.26727727,-0.4297279,-0.47502774,-0.48412699,-0.5012225,-0.45430228,-0.37694862,-0.43079057,-0.3918245,-0.3978907,-0.34304702,-0.50744367,-0.44653466,-0.45321706,-0.4226204,-0.3634103,-0.16682027,-0.45371377,-0.45470974,-0.50734514,-0.38502672,-0.40122044,-0.532702,-0.49247208,-0.52380955,-0.48113576,-0.40065503,-0.4142367,-0.51966375,-0.5316492,-0.43525657,-0.36487538,NA,392,"ltr"
"393","0000000000000000008f_0",-0.12677346,-0.42536736,-0.38515082,-0.28675577,-0.3006993,-0.4150084,-0.29420185,-0.36908212,-0.28919142,-0.37306428,-0.28848436,-0.3231893,-0.21631879,-0.44458127,-0.4164502,-0.21059488,-0.38020834,-0.3504205,-0.32848164,-0.3265074,-0.47765118,-0.32984936,-0.42337164,-0.21947674,-0.5152825,0.26211962,-0.5021796,-0.3866153,-0.43574673,-0.3129771,-0.34391534,-0.35246503,-0.39676675,NA,393,"ltr"
"394","00000000000000000090_0",-0.38047656,-0.40047675,-0.4536741,-0.44283307,-0.4311111,-0.5101186,-0.31771246,-0.4646997,-0.44814816,-0.46961954,-0.40174967,-0.26501155,-0.3809524,-0.43474346,-0.1883289,-0.3944485,-0.46741962,-0.2227704,-0.44338807,-0.46324325,-0.45613468,-0.52610147,-0.3108614,-0.5234973,-0.3524721,-0.58804595,-0.55255544,-0.509182,-0.43985376,-0.49642858,-0.4856946,-0.5327586,-0.49455863,NA,394,"ltr"
"395","00000000000000000091_0",-0.45239577,-0.51532924,-0.40832725,-0.45716974,-0.42193308,-0.3867627,-0.41370982,-0.34034654,-0.40968743,-0.45780498,-0.38508838,-0.4300024,-0.51386625,-0.46823674,-0.38837725,-0.3831027,-0.37666175,-0.11017098,-0.38192904,-0.4057433,-0.43809876,-0.414957,-0.33998266,-0.44954935,-0.47184744,-0.50794935,-0.4458091,-0.45033112,-0.36816975,-0.44351324,-0.4671133,-0.47890687,-0.37671897,NA,395,"ltr"
"396","00000000000000000092_0",-0.30850723,-0.23136614,-0.4118581,-0.40882352,-0.4036321,-0.46022543,-0.3901621,-0.3073302,-0.33435583,-0.4333476,-0.2387252,-0.40827587,-0.28218135,-0.41794312,-0.31934032,-0.3517004,-0.32692307,-0.23705606,-0.39891756,-0.45188054,-0.49879518,-0.45124578,-0.41307154,-0.27793697,-0.492177,0.31871438,-0.4316058,-0.35427693,-0.3488372,-0.43822032,-0.3843212,-0.4184284,-0.32105586,NA,396,"ltr"
"397","00000000000000000093_0",-0.071257,0.11559633,0.046357617,-0.1954023,-0.09090909,-0.39328277,0.3177665,-0.2533512,0.275441,0.15068494,0.4019608,0.562212,-0.29153317,0.76768744,0.3876923,-0.004158004,-0.13595167,-0.2200393,-0.06560636,-0.4546361,-0.25744477,-0.4241245,-0.36598492,0.6136919,-0.4054054,-0.30259365,-0.5114631,0.6370757,-0.23333333,-0.152,-0.24835165,-0.3519613,-0.020467836,NA,397,"ltr"
"398","00000000000000000094_0",-0.3208063,-0.16889346,-0.21340454,-0.32173508,-0.47229454,-0.5005834,-0.43127963,-0.41258335,-0.33948457,-0.4241453,-0.3975976,-0.36303052,-0.20323014,-0.48411602,-0.48873392,-0.45766464,-0.4602041,-0.36450705,-0.49463806,-0.38695118,-0.4396887,-0.5198351,-0.4780899,-0.45587698,-0.49120957,-0.52743614,-0.51365125,-0.34652555,-0.44269925,-0.16948844,-0.4660991,-0.51784253,-0.4775641,NA,398,"ltr"
"399","00000000000000000095_0",-0.45874888,-0.17728531,-0.5009656,-0.402849,-0.4517708,-0.4582149,-0.34288326,-0.46363232,-0.35565382,-0.383749,-0.47739646,-0.29235196,-0.37399563,-0.35599694,-0.3355445,-0.4015887,-0.3852322,-0.40502793,-0.45095763,-0.44928956,-0.28689885,-0.3840931,-0.48385575,-0.44960806,-0.3910891,-0.5239796,-0.49676225,-0.5599676,-0.46394068,-0.41158628,-0.4759107,-0.536487,-0.48310292,NA,399,"ltr"
"400","00000000000000000096_0",-0.28184924,-0.34058514,-0.47125202,-0.5048988,-0.42669904,-0.4552314,-0.48565966,-0.4697286,-0.37524086,-0.22416586,-0.42977345,-0.35214826,-0.6226415,-0.46445367,-0.49527273,-0.4865055,-0.4893003,-0.51314044,-0.4901884,-0.38163483,-0.48132223,-0.5906433,-0.4767816,-0.4713348,-0.52747256,-0.5427645,-0.38604984,-0.39602363,-0.39477068,-0.41689944,-0.10692267,-0.410642,-0.47924528,NA,400,"ltr"
"401","00000000000000000097_0",-0.45048922,-0.34502923,-0.45019922,-0.51640177,-0.4511692,-0.47696063,-0.45704877,-0.4692577,-0.39252338,-0.38923344,-0.48886213,-0.38500252,-0.68134713,-0.34640524,-0.5203457,-0.47928995,-0.35885167,-0.25412542,-0.5404919,-0.4403198,-0.42607528,-0.61861956,-0.5621086,-0.52069914,-0.56791866,-0.54397637,-0.4189099,-0.45235363,-0.36928907,-0.4535161,-0.089784816,-0.40927345,-0.5431794,NA,401,"ltr"
"402","00000000000000000098_0",-0.30843842,-0.22025317,-0.37220517,-0.35465926,-0.37987518,-0.3161157,-0.30546623,-0.38807127,-0.38425103,-0.28507265,-0.31791145,-0.28511152,-0.4733388,-0.4706594,-0.41679388,-0.41111112,-0.43481013,-0.5398973,-0.4710641,-0.52879214,-0.44133446,-0.5282452,-0.48008385,-0.40714285,-0.53711313,-0.54682225,-0.4546151,-0.36531872,-0.4965035,-0.41121495,-0.10479798,-0.39314517,-0.36919674,NA,402,"ltr"
"403","00000000000000000099_0",-0.25294888,-0.24120171,-0.3219971,-0.23144996,-0.30692387,-0.44305903,-0.42041576,-0.42919707,-0.31824324,-0.32484075,-0.42140222,-0.4175988,-0.34521452,-0.3970165,-0.3942573,-0.45013073,-0.39379916,-0.416309,-0.38342768,-0.4659091,-0.33333334,-0.32038835,-0.3747138,-0.40049383,-0.51304346,-0.5317431,-0.3668478,-0.3562341,-0.13465346,-0.38488576,-0.31306383,-0.39827004,-0.3675914,NA,403,"ltr"
"404","0000000000000000009a_0",-0.35748166,-0.28881738,-0.40842313,-0.4774775,-0.014769766,-0.5308804,-0.38879055,-0.45149255,-0.28368795,-0.3132624,-0.51857466,-0.45671168,-0.48170128,-0.32144946,-0.4229891,-0.46891892,-0.4632745,-0.47466666,-0.583409,-0.62378544,-0.6474389,-0.44791666,-0.44281876,-0.4730656,-0.6195417,0.27938437,-0.6019022,-0.40897435,-0.5778302,-0.52516127,-0.27202,-0.4739726,-0.45706618,NA,404,"ltr"
"405","0000000000000000009b_0",-0.39709207,-0.32840142,-0.37494934,-0.42800134,-0.36819544,-0.4233871,-0.32320255,-0.3378063,-0.39608884,-0.4347826,-0.4253173,-0.26963446,-0.48905852,-0.43040684,-0.42220423,-0.40465632,-0.44248015,-0.40240756,-0.45006692,-0.40983605,-0.398277,-0.48622274,-0.4593176,-0.4401384,-0.48838595,-0.49690357,-0.42243725,-0.35026354,-0.4670866,-0.36363637,-0.30479532,-0.40343526,-0.4116804,NA,405,"ltr"
"406","0000000000000000009c_0",-0.2706392,-0.3384717,-0.32074723,-0.30687204,-0.31344652,-0.31285203,-0.30628622,-0.36204147,-0.28538403,-0.24889068,-0.33810377,-0.2619118,-0.34597155,-0.3586351,-0.3920477,-0.3629865,-0.39938664,-0.3545082,-0.3597561,-0.3550908,-0.3652671,-0.2979452,-0.38676575,-0.3197687,-0.35984555,-0.39759037,-0.3941152,-0.30055076,-0.25749168,-0.1755102,-0.286389,-0.32046723,-0.2644577,NA,406,"ltr"
"407","0000000000000000009d_0",-0.2968944,-0.111293636,-0.4230657,-0.44160178,-0.41021127,-0.49190283,-0.4293821,-0.43724698,-0.40145662,-0.5462853,-0.45079148,-0.38709676,-0.14221725,-0.4407908,-0.52433425,-0.4261484,-0.37684485,-0.31578946,-0.43979722,-0.41440845,-0.46565413,-0.62362635,-0.52800506,-0.40163934,-0.38400453,-0.42778543,-0.40114903,-0.3358349,-0.3354148,-0.35806075,-0.37950665,-0.438086,-0.5353997,NA,407,"ltr"
"408","0000000000000000009e_0",-0.36351648,-0.23308682,-0.2828207,-0.34686458,-0.3020243,-0.36818033,-0.4157862,-0.41621622,-0.4148309,-0.37661323,-0.3073886,0.39120096,-0.35432443,0.22040816,0.4889435,0.3883721,0.24757953,0.4046008,-0.12997347,-0.33566892,-0.44044602,-0.45019406,-0.34004474,-0.4090268,-0.4536817,-0.46579272,-0.39806262,-0.32679182,-0.31104034,-0.37979797,-0.19385666,-0.53839284,-0.39427704,NA,408,"ltr"
"409","0000000000000000009f_0",-0.10846561,-0.0049652434,-0.29986244,-0.11155645,-0.17288914,-0.26289925,-0.24832962,-0.25730658,-0.30735165,-0.25072324,-0.189011,-0.19513543,-0.25858122,-0.28581035,-0.30006012,-0.1991992,-0.18325123,-0.29677862,-0.28935906,-0.24210526,-0.37366098,-0.49263293,-0.4091873,-0.21405405,-0.41484186,-0.40282035,-0.37823212,-0.29390892,-0.27169275,-0.2576336,-0.13266444,-0.17623363,-0.27487352,NA,409,"ltr"
"410","000000000000000000a0_0",-0.356578,-0.29786614,-0.29922566,-0.3202312,-0.4165644,-0.36042094,-0.2411636,-0.3654038,-0.36915603,-0.3883346,-0.008710802,0.625966,-0.14498603,0.11275964,0.34954408,0.17171717,0.37802607,0.19685039,-0.3604061,-0.38952914,-0.44397464,-0.30710658,-0.3789731,-0.3958724,-0.52368593,-0.39270198,-0.42465752,-0.33226323,-0.20670392,-0.39357772,-0.21356276,-0.42764977,-0.43349513,NA,410,"ltr"
"411","000000000000000000a1_0",-0.3338836,-0.2755498,-0.28663749,-0.24507658,-0.4297672,-0.45053148,-0.23539929,-0.45624775,-0.36576444,-0.4027505,-0.4326716,-0.29654336,-0.4047481,-0.467046,-0.38373047,-0.45232505,-0.10273327,0.28,-0.11111111,-0.4125257,-0.5507246,-0.087804876,-0.35260117,-0.3856367,-0.5364017,-0.33102852,-0.46726286,-0.32209107,-0.1554307,-0.4114506,-0.1640667,-0.290201,-0.36315167,NA,411,"ltr"
"412","000000000000000000a2_0",-0.2870483,-0.26715,-0.4307305,-0.41954023,-0.32266492,-0.4740458,-0.34946036,-0.2546917,-0.2872306,-0.2305355,-0.19300051,-0.24007936,-0.29339206,-0.35510203,-0.35428572,-0.34601375,-0.34116754,-0.30943397,-0.35918674,-0.30362603,-0.3644068,-0.33785132,-0.2828328,-0.4062412,-0.27555934,-0.38099903,-0.42225927,-0.3597323,-0.4080492,-0.31446296,-0.3422429,-0.3875094,-0.37489745,NA,412,"ltr"
"413","000000000000000000a3_0",-0.197065,-0.057971016,-0.3331407,-0.2,-0.43568465,-0.4310954,-0.44923076,-0.45352113,-0.42395693,-0.5244083,-0.46594232,-0.43237108,-0.40013823,-0.45048594,-0.37031484,-0.29979467,-0.37428898,-0.39541548,-0.40138066,-0.3760479,-0.47037643,-0.39332914,-0.5139535,-0.34387353,-0.5083333,-0.54079807,-0.4655574,-0.3419257,-0.37084398,-0.42466855,-0.31438127,-0.36752138,-0.41322783,NA,413,"ltr"
"414","000000000000000000a4_0",-0.44140196,-0.33425796,-0.5437074,-0.51670027,-0.49488705,-0.51483256,-0.41245234,-0.35532406,-0.36686626,-0.44659206,-0.5314286,-0.5020332,-0.44229218,-0.43356827,-0.2915053,-0.41340134,-0.3836296,-0.48599768,-0.44986877,-0.43312883,-0.37577257,-0.4790378,-0.44004983,-0.3973619,-0.3944009,-0.28934625,-0.23125,-0.50199485,-0.5038627,-0.4625576,-0.4744424,-0.4317549,-0.44064486,NA,414,"ltr"
"415","000000000000000000a5_0",-0.3106095,-0.39644682,-0.46070373,-0.48989707,-0.403946,-0.54723406,-0.4563591,-0.5077782,-0.4303653,-0.49105108,-0.54461336,-0.32363012,-0.17534669,-0.34417343,-0.43046907,-0.22674772,-0.30354393,-0.44718534,-0.51839465,-0.45268035,-0.5847751,-0.58933634,-0.593963,-0.48761848,-0.5622701,-0.5487572,-0.52686566,-0.36908212,-0.47085202,-0.4610314,-0.3023447,-0.46795648,-0.44974446,NA,415,"ltr"
"416","000000000000000000a6_0",-0.46900672,-0.22823852,-0.24220079,-0.35008538,-0.44149855,-0.48381296,-0.45836154,-0.46582356,-0.39633286,-0.40335393,-0.3272904,-0.4165746,-0.04643963,-0.41117093,-0.46640316,-0.41200545,-0.41992128,-0.18624109,-0.50219876,-0.36342412,-0.33264142,-0.55767614,-0.40101308,-0.45977762,-0.4314623,-0.46186742,-0.4420382,-0.30950254,-0.48330274,-0.44412607,-0.34150466,-0.37771448,-0.40574843,NA,416,"ltr"
"417","000000000000000000a7_0",-0.23364486,-0.21068504,-0.19847329,-0.06419401,-0.32845873,-0.2022756,-0.28337237,-0.36157337,-0.21609196,-0.20430107,-0.17525773,-0.33779672,-0.22319245,-0.056199823,-0.42122537,-0.43289226,0.005899705,0.2136007,0.022514071,-0.26931107,-0.32561877,-0.40325865,-0.11981567,-0.3415906,-0.3651741,-0.18947369,-0.5336145,-0.36589405,-0.46147737,0.05394191,-0.019277109,-0.2915388,-0.22591007,NA,417,"ltr"
"418","000000000000000000a8_0",-0.4557156,-0.2730109,-0.4805461,-0.46056896,-0.4221754,-0.5009466,-0.4311055,-0.36230636,-0.42884013,-0.38413823,-0.36749238,-0.4001336,-0.39930254,-0.24075367,-0.38027078,-0.30708662,-0.39862937,-0.18416713,-0.40283775,-0.44169146,-0.45356038,-0.53846157,-0.4644856,-0.4063837,-0.4817957,-0.51716334,-0.5024657,-0.41269842,-0.4418045,-0.112860896,-0.379769,-0.3852909,-0.4290622,NA,418,"ltr"
"419","000000000000000000a9_0",-0.5278093,-0.51022446,-0.42043722,-0.46064276,-0.5742268,-0.52238804,-0.42117044,-0.4499514,-0.424394,-0.37921655,-0.36157563,-0.31351352,-0.38946015,-0.48059008,-0.49045935,-0.39545202,-0.23061225,-0.31346938,-0.48929504,-0.37931034,-0.41455695,-0.58402205,-0.5205664,-0.4621352,-0.4688909,-0.5026779,-0.51713395,-0.53168637,-0.4617737,-0.46051934,-0.4571949,-0.45523012,-0.45234603,NA,419,"ltr"
"420","000000000000000000aa_0",0.016736401,-0.23382045,-0.04743833,0.043568466,-0.072758034,-0.02,-0.11891892,-0.092307694,-0.16534601,-0.23684211,0.058589872,-0.14356847,-0.09049774,-0.118971065,-0.116883114,-0.21518987,-0.07520892,-0.17170458,-0.32528588,-0.23991507,-0.3459596,-0.664293,-0.24166666,0.032846715,-0.54545456,-0.602537,-0.26751772,-0.16493313,-0.29061624,0.07625786,-0.14835787,-0.17983446,0.006289308,NA,420,"ltr"
"421","000000000000000000ab_0",-0.3374788,-0.16812964,-0.31502423,0.043977056,-0.11916111,-0.2480106,-0.3805866,-0.38469493,-0.22002086,0.09778598,-0.20844811,-0.25607476,0.17753047,-0.29876912,-0.3659208,-0.3781734,-0.23458904,-0.1671159,-0.4234694,-0.36236787,-0.17114094,-0.4661076,0.08278146,-0.41012755,-0.352,-0.13910761,-0.32334527,-0.36304817,-0.40888485,-0.3155225,-0.14280374,-0.3679941,-0.31112686,NA,421,"ltr"
"422","000000000000000000ac_0",-0.43301436,-0.069456816,-0.4036029,-0.4916182,-0.44895637,-0.2993197,-0.369937,-0.38617754,-0.3432737,-0.4146789,-0.36981893,-0.3935919,-0.41863853,-0.35619274,-0.44261295,-0.3717201,-0.32565248,-0.0763143,-0.40738758,-0.3963538,-0.38952878,-0.38428137,-0.4719191,-0.5055603,-0.3771169,-0.4624293,-0.39777946,-0.45428875,-0.4850275,-0.4101184,-0.39975798,-0.4210691,-0.42351717,NA,422,"ltr"
"423","000000000000000000ad_0",-0.46510804,0.0100603625,-0.44906816,-0.40588403,-0.40656853,-0.30286494,-0.3959596,-0.18811882,-0.38391566,-0.30373973,-0.2760699,-0.39026424,-0.27664974,-0.20825516,-0.38533178,-0.39871678,-0.32037976,0.13064419,-0.48537314,-0.46078432,-0.3812397,-0.5086943,-0.5442779,-0.44676408,-0.50248754,-0.51480263,-0.40521172,-0.4296922,-0.43667048,-0.39660707,-0.31576636,-0.43065187,-0.39503688,NA,423,"ltr"
"424","000000000000000000ae_0",-0.37376344,-0.3031618,-0.406639,-0.364494,-0.4234173,-0.32150403,-0.41593423,-0.3748148,-0.37642586,-0.3506826,-0.318785,-0.383205,-0.4974533,-0.2948852,-0.46992055,-0.2526636,-0.3105263,-0.30039525,-0.49389806,-0.36523575,-0.4170354,-0.3991655,-0.555794,-0.28839704,-0.5109063,-0.50743496,-0.52944845,-0.5756792,-0.3822591,-0.39175257,-0.39510748,-0.3521609,-0.42521772,NA,424,"ltr"
"425","000000000000000000af_0",-0.2920856,-0.24569356,-0.33753943,-0.30668098,-0.28729406,-0.2734269,-0.27312243,-0.2683927,-0.22115824,-0.21566881,-0.2249691,-0.036882393,-0.2214112,-0.2835075,-0.28448093,-0.28547072,-0.22293505,-0.22138126,-0.3895411,-0.37421694,-0.46804932,-0.45454547,-0.35475773,-0.26136065,-0.31949368,-0.4117051,-0.42557162,-0.29955816,-0.30762687,-0.3165071,-0.29807693,-0.30623066,-0.29441482,NA,425,"ltr"
"426","000000000000000000b1_0",-0.28632027,-0.22093458,-0.320524,-0.22061753,-0.36571008,-0.34793186,-0.4166399,-0.39079946,-0.2503856,0.0008873115,-0.41472867,-0.1571558,-0.1916922,-0.33083645,-0.42604205,-0.3568406,-0.18829268,-0.3063063,-0.07630522,-0.2949408,-0.16521738,-0.5124801,-0.30578512,-0.35989934,-0.23992322,0.0023310024,-0.45144507,-0.36505264,-0.41065574,-0.40140396,-0.04879417,-0.34232026,-0.3387215,NA,426,"ltr"
"427","000000000000000000b2_0",-0.25289854,-0.3043478,-0.411368,-0.35151187,-0.085137084,-0.31823245,-0.36224768,-0.40697673,-0.22186197,-0.37835765,-0.2915942,-0.42482406,-0.09762901,-0.38078293,-0.11953913,-0.3888889,-0.4156112,-0.44601962,-0.3963161,-0.4062947,-0.50595814,-0.39248204,-0.45764577,-0.46121112,-0.51873624,-0.5308219,-0.46175504,-0.36604583,-0.3632526,-0.42106968,-0.20971005,-0.37360892,-0.25670913,NA,427,"ltr"
"428","000000000000000000b3_0",-0.39586645,-0.13802643,-0.29058585,-0.39553604,-0.26768488,-0.4011194,-0.34630054,-0.43443745,-0.28507462,-0.3685816,-0.36262897,-0.39199063,-0.24785276,-0.28791666,-0.46602762,-0.052360516,-0.1027668,-0.12287334,0.08254398,-0.3253012,-0.03611457,-0.5099062,0.44730678,-0.35414726,-0.46026397,-0.39766082,-0.30735615,-0.23920864,-0.30032694,-0.28301886,-0.11913657,-0.3726566,-0.29962346,NA,428,"ltr"
"429","000000000000000000b4_0",-0.39793375,-0.28330997,-0.2563966,-0.29098272,-0.22301804,-0.46163443,-0.3287163,-0.3024,-0.40030167,-0.36494341,-0.22925279,-0.41902313,-0.1953514,-0.42016548,-0.43179938,-0.46031746,-0.41365463,-0.43203044,-0.47097546,-0.36855036,-0.50550383,-0.5290764,-0.47437653,-0.29598162,-0.44527495,-0.42121738,-0.51070184,-0.29270127,-0.3305204,-0.38116965,-0.4020748,-0.3929777,-0.27106228,NA,429,"ltr"
"430","000000000000000000b5_0",-0.08571429,-0.2762451,-0.34283453,-0.334097,-0.25492635,-0.29447514,-0.33516267,-0.40568635,-0.31981826,-0.3719626,-0.27186963,-0.3946637,-0.066527344,-0.32942554,-0.38176316,-0.37280846,-0.2508591,-0.3095338,-0.18118118,-0.29489094,-0.45362562,-0.53077734,-0.37289193,-0.24145839,-0.44920355,-0.3184669,-0.4881416,-0.35607818,-0.34031415,-0.24970132,-0.23080142,-0.36182135,-0.3862468,NA,430,"ltr"
"431","000000000000000000b6_0",-0.27633289,-0.375967,-0.36995775,-0.37802485,-0.39290294,-0.25667277,-0.39201304,-0.36609137,-0.42734477,-0.36745137,-0.23362319,-0.24569945,-0.4766082,-0.18004866,-0.30335096,-0.35549223,-0.37317932,0.0029819785,-0.37741047,-0.38623384,-0.44301015,-0.3631512,-0.40565032,-0.41972217,-0.2578825,-0.4058876,-0.48617363,-0.4482207,-0.28972614,-0.49503088,-0.22508109,-0.37140366,-0.315197,NA,431,"ltr"
"432","000000000000000000b7_0",0.14479639,0.08751062,-0.051487416,0.09927679,-0.026578072,-0.04820333,0.1902834,-0.077373974,-0.123197906,-0.07936508,-0.015918959,0.071428575,0.016583748,-0.031948883,-0.110447764,-0.10427011,0.1904762,-0.015452539,0.074666664,-0.1006993,-0.044392522,-0.25203252,-0.09346734,0.012682927,-0.21085359,-0.12565444,-0.09842845,-0.05552618,-0.20210896,-0.16464089,-0.12997659,0.075235106,0.022304833,NA,432,"ltr"
"433","000000000000000000b8_0",-0.4229179,-0.26789734,-0.5239555,-0.29370975,-0.4364641,-0.53647417,-0.38486487,-0.5022831,-0.29353234,-0.30769232,-0.32901368,-0.31742042,-0.086065575,-0.36430922,-0.33065057,-0.10107527,-0.2849072,-0.35955405,-0.33691755,-0.4106948,-0.39294404,-0.31748846,-0.40479836,-0.332244,-0.5134003,-0.41309467,-0.5061296,-0.5223396,-0.45068583,-0.43723607,-0.46013895,-0.32099554,-0.3986711,NA,433,"ltr"
"434","000000000000000000b9_0",-0.4062745,0.04257332,-0.24590164,-0.2685259,-0.22123894,-0.40660137,-0.43960443,-0.34710371,-0.4458653,-0.18161266,-0.113500595,-0.2262295,0.21486486,-0.15301391,-0.0044345898,0.025,-0.119873814,-0.30285713,-0.2007992,-0.3920803,-0.5074229,-0.36130536,-0.38317758,-0.40311986,-0.40311804,-0.31108144,-0.54497665,-0.3715278,-0.2975496,-0.35769057,-0.18959436,-0.44996348,-0.4565545,NA,434,"ltr"
"435","000000000000000000ba_0",-0.3875511,-0.22029802,-0.48387095,-0.39206535,-0.646979,-0.55539566,-0.42173687,-0.33076924,-0.43149945,-0.44770336,-0.37213027,-0.38265306,-0.36574075,-0.39873627,-0.2873075,-0.41032192,-0.39868268,-0.26617953,-0.53263956,-0.33998337,-0.4591337,-0.6731682,-0.57682294,-0.38544473,-0.36908516,-0.62164706,-0.35228425,-0.668835,-0.5476695,-0.38169256,-0.47679815,-0.39585134,-0.27855548,NA,435,"ltr"
"436","000000000000000000bb_0",-0.47637382,-0.1517761,-0.53295237,-0.51138717,-0.5763547,-0.22493404,-0.41293532,0.91803277,-0.43331704,-0.44325483,-0.4812798,-0.52559054,-0.40872374,-0.43526787,-0.58062184,-0.40881458,-0.44812602,-0.4203565,-0.46873614,-0.5284626,-0.5625835,-0.6159655,-0.46879876,-0.5029387,-0.417757,-0.5954709,-0.5987376,-0.5628462,-0.41283846,0.008892482,-0.20186232,-0.38112745,-0.48601583,NA,436,"ltr"
"437","000000000000000000bc_0",-0.42603073,-0.30582213,-0.41769493,-0.45725223,-0.4491654,-0.17440225,-0.4221589,-0.34642178,-0.4295501,-0.40758994,-0.1693989,-0.49535772,-0.49500623,-0.2817102,-0.44984326,-0.41314703,-0.4277795,-0.37967032,-0.43409917,-0.41454083,-0.5069444,-0.388036,-0.5422607,-0.385209,-0.42392662,0.25384507,-0.4842678,-0.41880342,-0.57865167,-0.45282522,-0.45413727,-0.40042523,-0.386276,NA,437,"ltr"
"438","000000000000000000bd_0",-0.49102655,-0.4882227,-0.4547619,-0.4512958,-0.44371673,-0.47101742,-0.461678,0.93650794,-0.41650078,-0.32523468,-0.4223121,-0.2761194,-0.5143203,-0.45870045,-0.48880345,-0.45810056,-0.13450292,-0.47854784,-0.4385675,-0.55602425,-0.45125347,-0.588552,-0.55066967,-0.6027846,-0.5869565,-0.5666443,-0.5424476,-0.5226011,-0.58177173,-0.5348624,-0.37177747,-0.4316524,-0.15773116,NA,438,"ltr"
"439","000000000000000000be_0",-0.35503638,-0.51347965,-0.3071161,-0.32393262,-0.33286017,-0.36692077,-0.3305334,-0.34785068,-0.33175775,-0.3187773,-0.3387267,-0.29705372,-0.45715752,-0.31529412,-0.38223082,-0.3763234,-0.13768116,-0.3895131,-0.31798765,-0.4368932,-0.40745544,-0.50419086,-0.4332172,-0.60877687,-0.4828412,-0.50289977,-0.49954668,-0.5322581,-0.21802215,-0.3553719,-0.2402272,-0.31017882,-0.32346243,NA,439,"ltr"
"440","000000000000000000bf_0",-0.42603073,-0.30147058,-0.43040824,-0.46311316,-0.41638857,-0.14381272,-0.39640343,-0.3043478,-0.38263178,-0.39240506,-0.123755336,-0.4477076,-0.47754034,-0.32384014,-0.4481268,-0.43630573,-0.4321564,-0.32379642,-0.48389077,-0.40694007,-0.42083898,-0.3707986,-0.5028169,-0.3425217,-0.4148875,0.2507209,-0.4367294,-0.4047124,-0.54046994,-0.44736183,-0.43828383,-0.48878682,-0.39325842,NA,440,"ltr"
"441","000000000000000000c0_0",-0.30051813,-0.22207534,-0.23964256,0.0025510204,-0.35581246,-0.45042276,-0.17732847,-0.39324078,-0.37051585,-0.36820596,-0.44130436,-0.27870512,-0.19612904,-0.445754,-0.42767543,-0.28033224,-0.38700894,-0.4599761,-0.26680526,-0.42514253,-0.4709491,-0.5330961,-0.45549738,-0.31220555,-0.3878762,-0.49384484,-0.4518396,-0.25009635,-0.3561295,-0.37467313,-0.28114414,-0.34256056,-0.40515932,NA,441,"ltr"
"442","000000000000000000c1_0",-0.47507718,-0.46136364,-0.38602683,-0.35972852,-0.38793325,-0.4490956,-0.29130584,1.0762712,-0.3846154,-0.46494466,-0.39578947,-0.4904608,-0.35391653,-0.42015707,-0.5062384,-0.4726154,-0.46834505,0.0177693,-0.5386179,-0.50420755,-0.49835634,-0.6141479,-0.5344488,-0.41914618,-0.5695538,0.15806489,-0.5129355,-0.34287348,-0.43693453,-0.45208746,-0.35478026,-0.33162686,-0.45497075,NA,442,"ltr"
"443","000000000000000000c2_0",-0.417603,-0.3011507,-0.2984671,-0.3728223,-0.45023257,-0.53289217,-0.44062358,-0.48182467,-0.40441176,-0.427303,-0.3656007,-0.43719116,-0.44941753,-0.4414557,-0.51527494,-0.38661397,0.27764127,0.74509805,-0.3500931,-0.44930968,-0.39856115,-0.49190396,-0.46105263,0.21306376,-0.50350404,-0.14903846,-0.53835523,-0.36401212,-0.37594503,-0.03561644,0.055087492,-0.47250193,-0.3708502,NA,443,"ltr"
"444","000000000000000000c3_0",-0.39303482,-0.10421639,-0.488091,-0.2734478,-0.4341606,-0.58592594,-0.45940527,-0.38926175,-0.44870466,-0.43918654,-0.30032787,-0.4773083,-0.34014502,-0.37811235,-0.5253349,-0.1737013,-0.41407344,-0.35192993,0.23006834,-0.4204204,-0.49228507,-0.606073,-0.5882353,-0.41594318,-0.503738,-0.5294934,-0.52755904,-0.49235842,-0.48466256,-0.49268293,-0.4434271,-0.47813517,-0.45561743,NA,444,"ltr"
"445","000000000000000000c4_0",-0.34372294,-0.24478371,-0.2098617,0.06504065,-0.18055555,-0.36639118,-0.18638149,-0.41027352,-0.29171768,0.028571429,-0.24488531,-0.32317346,-0.18878505,-0.16981132,-0.426146,-0.24838941,-0.23776825,-0.41276595,-0.24816877,-0.25069252,-0.47428983,-0.5099715,-0.36507937,-0.28062913,-0.4508816,-0.26277372,-0.39942113,-0.28882957,-0.36185384,-0.41631266,-0.20892747,-0.30428192,-0.4174085,NA,445,"ltr"
